start new simulation
TRONROUT0000000073471795 capacity : 65.77932806015492
TRONROUT0000000224184266 capacity : 86.52999479945035
TRONROUT0000000073494553 capacity : 19.25097400075249
TRONROUT0000000073494458 capacity : 1662.5032872440179
TRONROUT0000000073493977 capacity : 398.9171916054414
TRONROUT0000000073516038 capacity : 870.2704168855721
TRONROUT0000002002218637 capacity : 114.1301888190994
TRONROUT0000002002218633 capacity : 137.81890590087755
TRONROUT0000002002218635 capacity : 1426.0920373912054
TRONROUT0000000073496381 capacity : 57.30525813500233
TRONROUT0000000073494266 capacity : 2225.9789685168507
TRONROUT0000000223306314 capacity : 4.418144406815881
TRONROUT0000000073522459 capacity : 50.94365505585191
TRONROUT0000000073522457 capacity : 57.15206817841736
TRONROUT0000000073522131 capacity : 99.2917756764798
TRONROUT0000000073522407 capacity : 111.48667412478558
TRONROUT0000000246152793 capacity : 299.6653643320802
TRONROUT0000000223339573 capacity : 66.3298457691292
TRONROUT0000000222477675 capacity : 102.29016614907385
TRONROUT0000000222477662 capacity : 68.26836727416203
TRONROUT0000000073496365 capacity : 48.64761381123981
TRONROUT0000000339577309 capacity : 273.4200622489724
TRONROUT0000000073543255 capacity : 100.55416450928456
TRONROUT0000000073502843 capacity : 782.8654035020309
TRONROUT0000002002218072 capacity : 53.64265849265351
TRONROUT0000000073481930 capacity : 164.02818637819144
TRONROUT0000000073481973 capacity : 81.58955368030068
TRONROUT0000000073481932 capacity : 53.70148973688134
TRONROUT0000000073481878 capacity : 48.91344507561075
TRONROUT0000000073481976 capacity : 90.6196691959331
TRONROUT0000002002218073 capacity : 93.2722742224499
TRONROUT0000000073481969 capacity : 4.427188724309358
TRONROUT0000000073481879 capacity : 73.33056777898516
TRONROUT0000000073522351 capacity : 352.2174659229979
TRONROUT0000000073481968 capacity : 84.19251785723378
TRONROUT0000000073481587 capacity : 349.6835558286643
TRONROUT0000000073481971 capacity : 111.13068141021932
TRONROUT0000000073480925 capacity : 584.8422398448533
TRONROUT0000000073480935 capacity : 1064.7420755969624
TRONROUT0000000073482021 capacity : 195.0428246132729
TRONROUT0000000073522362 capacity : 433.8332653722201
TRONROUT0000000073481884 capacity : 352.74728030984045
TRONROUT0000000073535498 capacity : 106.44714145663231
TRONROUT0000000073535539 capacity : 25.403378194640233
TRONROUT0000000073540056 capacity : 540.4136420441513
TRONROUT0000000073535396 capacity : 134.1639569300377
TRONROUT0000000223306229 capacity : 62.76740126963492
TRONROUT0000000073540062 capacity : 41.95060813736737
TRONROUT0000000073535322 capacity : 50.74951181658646
TRONROUT0000000073539974 capacity : 82.92539494417511
TRONROUT0000000339577317 capacity : 279.52040644892486
TRONROUT0000000073540350 capacity : 73.39343843805003
TRONROUT0000000073540476 capacity : 36.6968910271861
TRONROUT0000000073540452 capacity : 88.30573758445402
TRONROUT0000000073540454 capacity : 46.61707527873677
TRONROUT0000000073486563 capacity : 824.4998621163608
TRONROUT0000000073493436 capacity : 1608.2253125944235
TRONROUT0000000073509789 capacity : 1024.3015914601278
TRONROUT0000000073493443 capacity : 607.1753636269406
TRONROUT0000000073493469 capacity : 409.078800518641
TRONROUT0000000073486565 capacity : 6406.577691120112
TRONROUT0000000073486561 capacity : 1118.9905345967122
TRONROUT0000000222477754 capacity : 14.310835055998654
TRONROUT0000000222477756 capacity : 54.54093580517518
TRONROUT0000000222477677 capacity : 208.85813976496175
TRONROUT0000000222477665 capacity : 64.1542509580626
TRONROUT0000000222477753 capacity : 13.441726080148573
TRONROUT0000000073522322 capacity : 133.642519523301
TRONROUT0000000222477755 capacity : 44.41614475647199
TRONROUT0000000073493476 capacity : 50.01550480620727
TRONROUT0000000073493482 capacity : 53.70788285702366
TRONROUT0000000073494616 capacity : 52.94386634604482
TRONROUT0000000287923450 capacity : 588.7432710263217
TRONROUT0000000222665383 capacity : 1675.4367020545324
TRONROUT0000000073547999 capacity : 323.8973294127384
TRONROUT0000000073548632 capacity : 691.5558703342085
TRONROUT0000000073539953 capacity : 103.85910912585908
TRONROUT0000000101043632 capacity : 848.4628155229108
TRONROUT0000000073547922 capacity : 16.208639672955933
TRONROUT0000000073539976 capacity : 80.04835683680479
TRONROUT0000000073540348 capacity : 541.0260716796863
TRONROUT0000000073540459 capacity : 863.8962215621414
TRONROUT0000000073502847 capacity : 170.7790497310142
TRONROUT0000000073494058 capacity : 204.06568714978312
TRONROUT0000000073476769 capacity : 86.98605475277552
TRONROUT0000000073522109 capacity : 143.6868817952584
TRONROUT0000000073515673 capacity : 124.31589200671888
TRONROUT0000000073493394 capacity : 292.31981104549504
TRONROUT0000000073515701 capacity : 128.56324938546334
TRONROUT0000000223305327 capacity : 91.79894925794207
TRONROUT0000000073480019 capacity : 513.5344423369822
TRONROUT0000000223305311 capacity : 863.6251360457154
TRONROUT0000000073480002 capacity : 652.6438389280327
TRONROUT0000000073502814 capacity : 684.8794495443149
TRONROUT0000000230208133 capacity : 494.0890549718613
TRONROUT0000000073481940 capacity : 6.6000000005587935
TRONROUT0000000073502808 capacity : 705.9034008214979
TRONROUT0000000073493446 capacity : 976.0709413922268
TRONROUT0000000073493442 capacity : 619.3736060434724
TRONROUT0000000222477716 capacity : 304.130095771319
TRONROUT0000000073547348 capacity : 208.5345371262739
TRONROUT0000000223339282 capacity : 12.942376430732946
TRONROUT0000000073522126 capacity : 46.887524993357054
TRONROUT0000000073544730 capacity : 40.72067802855965
TRONROUT0000000073544721 capacity : 68.12003448606113
TRONROUT0000000073544089 capacity : 8.095388826939939
TRONROUT0000000073544093 capacity : 58.33686512743583
TRONROUT0000000073544731 capacity : 43.41973781688041
TRONROUT0000000073544722 capacity : 45.618968072032054
TRONROUT0000000073544720 capacity : 55.73034852837416
TRONROUT0000000073535495 capacity : 519.4218336401386
TRONROUT0000000073535493 capacity : 528.3971304597696
TRONROUT0000000073529466 capacity : 296.47455859548825
TRONROUT0000000073474504 capacity : 1502.0865025140324
TRONROUT0000000073480015 capacity : 227.12473102115564
TRONROUT0000000073521980 capacity : 261.2554012305952
TRONROUT0000000073547239 capacity : 3829.3195586607317
TRONROUT0000000073479723 capacity : 776.6491362797224
TRONROUT0000000073480008 capacity : 69.59770111150115
TRONROUT0000000073480009 capacity : 253.4004665492527
TRONROUT0000000073459597 capacity : 3780.629728794128
TRONROUT0000000073515802 capacity : 4.427188724309358
TRONROUT0000000073502848 capacity : 95.15511246157091
TRONROUT0000000073494624 capacity : 23.719666845519797
TRONROUT0000000073494623 capacity : 24.008071335146553
TRONROUT0000000222665485 capacity : 22.08800579433823
TRONROUT0000000287923447 capacity : 568.8734611746194
TRONROUT0000000073539930 capacity : 22.989562849631863
TRONROUT0000000073544696 capacity : 1963.1209321733315
TRONROUT0000000073494629 capacity : 141.52116449538596
TRONROUT0000000073544091 capacity : 120.9646334574185
TRONROUT0000000224184265 capacity : 917.7833375289563
TRONROUT0000000073544694 capacity : 1519.5537734066845
TRONROUT0000000073494615 capacity : 168.28606597138725
TRONROUT0000000222415887 capacity : 1280.2790162644276
TRONROUT0000000073544725 capacity : 467.333077333698
TRONROUT0000000224184223 capacity : 511.74442274346734
TRONROUT0000000073494426 capacity : 411.30300635457434
TRONROUT0000000101043631 capacity : 1476.3069231671918
TRONROUT0000000223367565 capacity : 639.4984211330518
TRONROUT0000000222665483 capacity : 127.30265280281012
TRONROUT0000000073544695 capacity : 2506.9971736073126
TRONROUT0000000073543468 capacity : 259.55771627600325
TRONROUT0000000073495379 capacity : 37.67018233970869
TRONROUT0000000073496376 capacity : 56.52218815589675
TRONROUT0000000073514994 capacity : 2168.0364591378548
TRONROUT0000000073515075 capacity : 416.64362268823186
TRONROUT0000000098687613 capacity : 1660.1076219245658
TRONROUT0000000073481889 capacity : 195.87457690746575
TRONROUT0000000073544131 capacity : 3278.379023738007
TRONROUT0000002223812627 capacity : 969.5663965829663
TRONROUT0000002223454945 capacity : 345.3820932084956
TRONROUT0000002223455357 capacity : 179.32061212312396
TRONROUT0000002223821927 capacity : 3025.9966355540837
TRONROUT0000002223221697 capacity : 1473.4397438199796
TRONROUT0000002223932699 capacity : 227.80578994471313
TRONROUT0000002223401757 capacity : 701.3299339198088
TRONROUT0000002223933669 capacity : 55.84412022764816
TRONROUT0000000073464959 capacity : 14.016062214647386
TRONROUT0000000073540195 capacity : 356.8862451502063
TRONROUT0000000073540198 capacity : 209.5582926390652
TRONROUT0000000073540199 capacity : 372.1906351945711
TRONROUT0000002292308076 capacity : 46.58173467761294
TRONROUT0000000073459859 capacity : 194.700337021635
TRONROUT0000000073459913 capacity : 195.68831990112577
TRONROUT0000000073470210 capacity : 18.688625082783638
TRONROUT0000000073475894 capacity : 24.27247567866729
TRONROUT0000000073475540 capacity : 21.723864848415158
TRONROUT0000000223321139 capacity : 17.51715881282039
TRONROUT0000000073480508 capacity : 180.09717932221497
TRONROUT0000000073459822 capacity : 111.05569717928257
TRONROUT0000000073480972 capacity : 17.70254219143456
TRONROUT0000000073481029 capacity : 39.22680582585354
TRONROUT0000000073480954 capacity : 105.73853540992417
TRONROUT0000000073480968 capacity : 49.33760899308059
TRONROUT0000000073476703 capacity : 73.41623917950182
TRONROUT0000000073475065 capacity : 20.150897395208496
TRONROUT0000000073480955 capacity : 83.95557205539109
TRONROUT0000000073456509 capacity : 674.3175170509535
TRONROUT0000000073470132 capacity : 451.8827532067801
TRONROUT0000000073471562 capacity : 41.39033703692325
TRONROUT0000000073462872 capacity : 818.1790900620606
TRONROUT0000000073475268 capacity : 12.433824833921859
TRONROUT0000000073522083 capacity : 361.1349678672108
TRONROUT0000000073522081 capacity : 184.43047477626254
TRONROUT0000000073522087 capacity : 336.1305494618327
TRONROUT0000000073522123 capacity : 71.5981137248211
TRONROUT0000000073522115 capacity : 147.67340325342548
TRONROUT0000002002218760 capacity : 418.6880322030115
TRONROUT0000002002218761 capacity : 31.77189340912711
TRONROUT0000000073521916 capacity : 168.35882252211118
TRONROUT0000002002218641 capacity : 395.1685140242811
TRONROUT0000000223306216 capacity : 43.70832091344888
TRONROUT0000000223306260 capacity : 19.444514652409776
TRONROUT0000000073522120 capacity : 245.23217727828364
TRONROUT0000000073539922 capacity : 111.3452053758307
TRONROUT0000000319251326 capacity : 211.78741668410382
TRONROUT0000002223455250 capacity : 354.5265027159895
TRONROUT0000000073459453 capacity : 52.34052525873128
TRONROUT0000000073474503 capacity : 2271.808924189918
TRONROUT0000000073476873 capacity : 466.17867571296676
TRONROUT0000000073481888 capacity : 38.11090548753413
TRONROUT0000000073481935 capacity : 24.902829936284864
TRONROUT0000000073481891 capacity : 350.4335621257343
TRONROUT0000000073486881 capacity : 37.86290662423146
TRONROUT0000000073493976 capacity : 928.9675225595593
TRONROUT0000000073535398 capacity : 49.849355097960505
TRONROUT0000000073548606 capacity : 275.8521090173996
TRONROUT0000000073540057 capacity : 126.92598927898932
TRONROUT0000000073540371 capacity : 16.91683690499776
TRONROUT0000000073540451 capacity : 91.63782173432016
TRONROUT0000000073548005 capacity : 238.34733462420394
TRONROUT0000000073475101 capacity : 121.95579629959389
TRONROUT0000000073475102 capacity : 250.47924367775107
TRONROUT0000000073475155 capacity : 89.66593947028325
TRONROUT0000000073474749 capacity : 112.48068940774826
TRONROUT0000000073474788 capacity : 15.831613941688873
TRONROUT0000000073474828 capacity : 192.2314753582842
TRONROUT0000000073474831 capacity : 209.72863418885203
TRONROUT0000000073474844 capacity : 470.03307793922033
TRONROUT0000000073475266 capacity : 73.044917687553
TRONROUT0000000073475267 capacity : 36.40714215681586
TRONROUT0000000073475269 capacity : 157.677747272391
TRONROUT0000000073475272 capacity : 234.03166714216275
TRONROUT0000000073475275 capacity : 112.43990882930729
TRONROUT0000000073475276 capacity : 18.248287591024802
TRONROUT0000000073475303 capacity : 364.0991079227183
TRONROUT0000000073474947 capacity : 73.4751658724458
TRONROUT0000000073475387 capacity : 97.19550642417437
TRONROUT0000000073476551 capacity : 301.62952189005205
TRONROUT0000000073476570 capacity : 27.687542325363818
TRONROUT0000000073476571 capacity : 213.97291819319398
TRONROUT0000000073476572 capacity : 204.26875428552145
TRONROUT0000000073476573 capacity : 570.6113667296066
TRONROUT0000000073476568 capacity : 88.26006133549251
TRONROUT0000000073476629 capacity : 81.62267165913308
TRONROUT0000000073476630 capacity : 162.7070454736307
TRONROUT0000000073476631 capacity : 50.786342594548884
TRONROUT0000000073476632 capacity : 49.27776516276826
TRONROUT0000000073476635 capacity : 304.2255084637541
TRONROUT0000000073476642 capacity : 26.083620351916267
TRONROUT0000000073476690 capacity : 261.14342662327664
TRONROUT0000000073476693 capacity : 91.50413600544206
TRONROUT0000000073476706 capacity : 28.30194339616981
TRONROUT0000000073476739 capacity : 166.54730104186396
TRONROUT0000000073476742 capacity : 47.432019116810245
TRONROUT0000000073476744 capacity : 26.745126532294794
TRONROUT0000000073475539 capacity : 15.264248619014118
TRONROUT0000000073475556 capacity : 78.12656398418986
TRONROUT0000000073475595 capacity : 36.01610750747966
TRONROUT0000000073475658 capacity : 25.883585532214514
TRONROUT0000000073475985 capacity : 27.923466833252345
TRONROUT0000000073481616 capacity : 31.81600219008808
TRONROUT0000000073481643 capacity : 25.044631929957426
TRONROUT0000000073481683 capacity : 53.59784049791978
TRONROUT0000000073480501 capacity : 57.573818976040954
TRONROUT0000000073480502 capacity : 29.465953113457285
TRONROUT0000000073480504 capacity : 19.453791403779608
TRONROUT0000000073480505 capacity : 96.91763506042207
TRONROUT0000000073480506 capacity : 119.63000027858436
TRONROUT0000000073480536 capacity : 757.2344868543813
TRONROUT0000000073481826 capacity : 119.94384217267049
TRONROUT0000000073480630 capacity : 471.8606801684657
TRONROUT0000000073480651 capacity : 102.80899765966377
TRONROUT0000000073480653 capacity : 122.08581630758948
TRONROUT0000000073480688 capacity : 11.364858116206674
TRONROUT0000000073481758 capacity : 38.425106572125785
TRONROUT0000000073480741 capacity : 351.7503440619929
TRONROUT0000000073481768 capacity : 25.06830668431131
TRONROUT0000000073480773 capacity : 27.906652431179022
TRONROUT0000000073481688 capacity : 119.21208114425852
TRONROUT0000000073480783 capacity : 17.584083711853495
TRONROUT0000000073480795 capacity : 49.64886705660928
TRONROUT0000000073480812 capacity : 39.339547530992135
TRONROUT0000000073480819 capacity : 29.52558212666334
TRONROUT0000000073480840 capacity : 142.00352380026987
TRONROUT0000000222665446 capacity : 43.202314753865785
TRONROUT0000000223339298 capacity : 119.43792293185106
TRONROUT0000000287923451 capacity : 17.227503777606156
TRONROUT0000000318845633 capacity : 53.31716245906127
TRONROUT0000002223817901 capacity : 310.2639487247582
TRONROUT0000002223818054 capacity : 90.18645480879188
TRONROUT0000002223818058 capacity : 109.77522951453173
TRONROUT0000002223819280 capacity : 344.59317165480707
TRONROUT0000002223819282 capacity : 210.5189965130604
TRONROUT0000002223819557 capacity : 69.75453042046824
TRONROUT0000002223819005 capacity : 79.63098423488921
TRONROUT0000002223819008 capacity : 38.84205593541152
TRONROUT0000002223819009 capacity : 230.36258376702344
TRONROUT0000002223819013 capacity : 65.38759311429351
TRONROUT0000002206319042 capacity : 15.37010084507519
TRONROUT0000000073469796 capacity : 176.00870471677956
TRONROUT0000000073543194 capacity : 60.47303029726713
TRONROUT0000000073475895 capacity : 31.128122333390642
TRONROUT0000002206400754 capacity : 21.25088233490148
TRONROUT0000002206397656 capacity : 23.83361416323019
TRONROUT0000002206397664 capacity : 107.56059485677551
TRONROUT0000000216920737 capacity : 63.475753860288776
TRONROUT0000000073475064 capacity : 21.675277530532618
TRONROUT0000000073475154 capacity : 263.05645673122706
TRONROUT0000000073475519 capacity : 11.47693338797149
TRONROUT0000000073547919 capacity : 13.729530217503477
TRONROUT0000000073548022 capacity : 375.7956049695012
TRONROUT0000002223821561 capacity : 48.05205510670715
TRONROUT0000002223821839 capacity : 261.4186680402656
TRONROUT0000002002218639 capacity : 16.959363195908843
TRONROUT0000000073493612 capacity : 1322.3875207267986
TRONROUT0000000073494066 capacity : 134.66466913775395
TRONROUT0000000073494067 capacity : 622.0598155895806
TRONROUT0000000073494068 capacity : 353.2580774340845
TRONROUT0000000073522142 capacity : 62.20436645555969
TRONROUT0000000223306228 capacity : 82.42177327486455
TRONROUT0000000073522397 capacity : 60.39608360392623
TRONROUT0000000223306247 capacity : 4.81663783159426
TRONROUT0000000223339634 capacity : 163.24456917228997
TRONROUT0000000073494029 capacity : 126.43308452532358
TRONROUT0000000351086925 capacity : 581.4029594944695
TRONROUT0000000351087145 capacity : 362.7513128279577
TRONROUT0000000073494056 capacity : 90.76047924785948
TRONROUT0000000073494063 capacity : 375.744080332144
TRONROUT0000000073514511 capacity : 1086.3103313029728
TRONROUT0000000073522129 capacity : 345.42087886159345
TRONROUT0000000073522128 capacity : 23.657979626475477
TRONROUT0000000073522121 capacity : 321.5219231341082
TRONROUT0000000073522369 capacity : 104.19056906330721
TRONROUT0000000223306170 capacity : 51.95933966386997
TRONROUT0000000223306174 capacity : 163.2910607411948
TRONROUT0000000319252533 capacity : 213.13219071479995
TRONROUT0000000223305319 capacity : 71.7274502018876
TRONROUT0000000219799479 capacity : 487.05403250362633
TRONROUT0000002201817663 capacity : 60.91968953835402
TRONROUT0000000073516037 capacity : 710.4956276264838
TRONROUT0000000073516039 capacity : 171.95891809431885
TRONROUT0000000073516041 capacity : 1006.5136074672786
TRONROUT0000000073516046 capacity : 872.5322147739441
TRONROUT0000000073515665 capacity : 2160.638171454987
TRONROUT0000000073515666 capacity : 1982.0067906457853
TRONROUT0000000073515669 capacity : 596.5860029329393
TRONROUT0000000073515674 capacity : 321.2228400083262
TRONROUT0000000073515695 capacity : 274.93092992588095
TRONROUT0000000073522104 capacity : 625.8667283957868
TRONROUT0000000073522118 capacity : 140.46551178127044
TRONROUT0000000073522144 capacity : 94.97342214414434
TRONROUT0000000073522151 capacity : 88.67878341069834
TRONROUT0000000073522195 capacity : 64.67075424845669
TRONROUT0000000073522212 capacity : 546.6156529491899
TRONROUT0000000073522221 capacity : 124.67964397419037
TRONROUT0000000073528103 capacity : 29.01127157077866
TRONROUT0000002202484552 capacity : 395.12806912429437
TRONROUT0000002202498258 capacity : 339.4465200882862
TRONROUT0000000073534450 capacity : 21.08193525875442
TRONROUT0000000073534410 capacity : 47.75133194552812
TRONROUT0000000073533565 capacity : 57.17097165491477
TRONROUT0000000073533594 capacity : 204.43091742591164
TRONROUT0000000073533690 capacity : 11.961605244474622
TRONROUT0000000073533766 capacity : 78.15471834770115
TRONROUT0000000073533806 capacity : 144.6309787005887
TRONROUT0000000073544359 capacity : 107.1411971620358
TRONROUT0000000224184250 capacity : 91.2787466673992
TRONROUT0000000073494030 capacity : 97.34918462372991
TRONROUT0000000073502562 capacity : 428.33312628122906
TRONROUT0000000073493615 capacity : 601.7716196637552
TRONROUT0000000073494059 capacity : 623.0549359315695
TRONROUT0000000351086891 capacity : 1033.9714812762795
TRONROUT0000000351087215 capacity : 1756.5234035118124
TRONROUT0000000073516858 capacity : 442.5321271168774
TRONROUT0000000073538822 capacity : 53.72019484079313
TRONROUT0000000073538823 capacity : 184.51590787073783
TRONROUT0000000073538842 capacity : 52.53520496456868
TRONROUT0000000073538845 capacity : 144.54475111288997
TRONROUT0000000073538853 capacity : 152.7603351662883
TRONROUT0000000073538875 capacity : 14.48999654930283
TRONROUT0000000073538882 capacity : 89.37606103835253
TRONROUT0000000073538932 capacity : 16.15549442140351
TRONROUT0000000073539007 capacity : 43.86752785370565
TRONROUT0000000073539080 capacity : 38.90758280922521
TRONROUT0000000073538974 capacity : 231.6801243102243
TRONROUT0000000073538975 capacity : 237.39256471277693
TRONROUT0000000073538977 capacity : 100.00053280207734
TRONROUT0000000073543167 capacity : 207.26282787072873
TRONROUT0000000073543168 capacity : 158.84408775501947
TRONROUT0000000073543169 capacity : 130.46965164259655
TRONROUT0000000073543182 capacity : 425.6600997004202
TRONROUT0000000073543193 capacity : 117.53340391506052
TRONROUT0000000073543206 capacity : 123.68771159497896
TRONROUT0000000073543210 capacity : 59.66603615783964
TRONROUT0000000073543247 capacity : 192.33898093770807
TRONROUT0000000073543254 capacity : 214.05898719850882
TRONROUT0000000073543257 capacity : 71.0721464428928
TRONROUT0000000073543258 capacity : 267.9329207102377
TRONROUT0000000073543260 capacity : 30.579077815291893
TRONROUT0000000073543919 capacity : 12.033287164550677
TRONROUT0000000073543947 capacity : 71.30403895437476
TRONROUT0000000073543948 capacity : 168.06128221115688
TRONROUT0000000073543989 capacity : 39.34409269398712
TRONROUT0000000073495378 capacity : 49.89237101222119
TRONROUT0000000073495384 capacity : 51.70618315649683
TRONROUT0000000073496369 capacity : 128.01577429103233
TRONROUT0000000073496360 capacity : 51.63072730872992
TRONROUT0000000073496366 capacity : 53.03107686496152
TRONROUT0000000073496374 capacity : 68.32420122718301
TRONROUT0000000073496380 capacity : 226.9391700665651
TRONROUT0000000073496377 capacity : 213.94025500612167
TRONROUT0000000073496379 capacity : 305.4121419747486
TRONROUT0000000073515568 capacity : 431.11439180966545
TRONROUT0000000073515698 capacity : 264.33837699206003
TRONROUT0000000073515706 capacity : 959.9216955362753
TRONROUT0000000073521758 capacity : 178.50086834515983
TRONROUT0000000073522354 capacity : 33.20542689235615
TRONROUT0000000073522122 capacity : 410.29559227738775
TRONROUT0000000073522085 capacity : 214.8852378010073
TRONROUT0000000073522360 capacity : 122.18805178808053
TRONROUT0000000222415891 capacity : 32.20993635507828
TRONROUT0000000222415888 capacity : 31.622776601819268
TRONROUT0000000222415709 capacity : 58.05824661491305
TRONROUT0000000222415711 capacity : 1994.843583003524
TRONROUT0000000223307019 capacity : 105.04246760067151
TRONROUT0000000224184270 capacity : 66.28725367812875
TRONROUT0000000224184267 capacity : 65.61493732518376
TRONROUT0000000224184308 capacity : 7427.872931155391
TRONROUT0000000318963748 capacity : 673.9487655033113
TRONROUT0000000318963780 capacity : 1278.093503127569
TRONROUT0000000319008703 capacity : 1582.0335823574414
TRONROUT0000000073459611 capacity : 1880.4982985641673
TRONROUT0000000073459598 capacity : 3326.273232112059
TRONROUT0000000073459600 capacity : 1048.5783881916188
TRONROUT0000000073543129 capacity : 3155.822739490688
TRONROUT0000000223305367 capacity : 248.9791607619207
TRONROUT0000000223305375 capacity : 1170.4272931261687
TRONROUT0000000222477766 capacity : 194.8525437586166
TRONROUT0000000222477686 capacity : 229.70294219648287
TRONROUT0000000222477757 capacity : 333.6687147583961
TRONROUT0000000339576886 capacity : 1233.2412340689918
TRONROUT0000000339577318 capacity : 7.871467461491395
TRONROUT0000000222477758 capacity : 59.245979320714405
TRONROUT0000000073521918 capacity : 276.2710263143321
TRONROUT0000000073547920 capacity : 20.9121973980394
TRONROUT0000000073547921 capacity : 18.12401721435856
TRONROUT0000000073547923 capacity : 35.79470367398967
TRONROUT0000000073547950 capacity : 68.08312853681421
TRONROUT0000000073547951 capacity : 379.372086687312
TRONROUT0000000073547952 capacity : 353.58846252672646
TRONROUT0000000073547977 capacity : 29.32830067036089
TRONROUT0000000073547995 capacity : 59.68521815290464
TRONROUT0000000073548006 capacity : 59.37786670947065
TRONROUT0000000073548007 capacity : 39.0135320388912
TRONROUT0000000073548023 capacity : 247.2379896683737
TRONROUT0000000073548036 capacity : 59.142179160623016
TRONROUT0000000073548037 capacity : 19.544665748693692
TRONROUT0000000073539082 capacity : 130.00713123790882
TRONROUT0000000073539083 capacity : 323.0646374950385
TRONROUT0000000073548530 capacity : 132.09935654648027
TRONROUT0000000220103064 capacity : 95.02576661924667
TRONROUT0000000220103150 capacity : 428.42006777268216
TRONROUT0000000220103182 capacity : 130.86566757978753
TRONROUT0000000073479964 capacity : 976.5725227889777
TRONROUT0000002223372969 capacity : 30.233442862752103
TRONROUT0000002223373746 capacity : 179.03374471470244
TRONROUT0000002223373785 capacity : 142.84481089599225
TRONROUT0000002223372971 capacity : 69.93886073048574
TRONROUT0000002223373406 capacity : 613.6692317904638
TRONROUT0000002223373652 capacity : 16.410050121715365
TRONROUT0000000224198292 capacity : 409.1327783221145
TRONROUT0000002223401546 capacity : 577.5553642257845
TRONROUT0000002223401542 capacity : 704.2772365630751
TRONROUT0000000073456338 capacity : 296.86482522780807
TRONROUT0000000073459612 capacity : 702.8066171404947
TRONROUT0000000073463021 capacity : 5006.93138128202
TRONROUT0000002223410432 capacity : 95.87510453517162
TRONROUT0000002223410493 capacity : 5306.134215889531
TRONROUT0000002223455128 capacity : 20.35927307096598
TRONROUT0000000223339354 capacity : 879.8948385943254
TRONROUT0000000222477764 capacity : 17.084889951840402
TRONROUT0000000073538976 capacity : 32.20062111097013
TRONROUT0000000222477765 capacity : 75.85699369642221
TRONROUT0000000223306188 capacity : 62.242191266446255
TRONROUT0000002002218631 capacity : 1852.8749290462988
TRONROUT0000000222477748 capacity : 26.116832082283562
TRONROUT0000000222477749 capacity : 37.75499843924993
TRONROUT0000000357257720 capacity : 269.3647267964616
TRONROUT0000002223455248 capacity : 31.269793731119737
TRONROUT0000002223455130 capacity : 14.796061453639295
TRONROUT0000002223455002 capacity : 193.10512546518532
TRONROUT0000002223455129 capacity : 105.50719276245829
TRONROUT0000002223456153 capacity : 283.5398887898566
TRONROUT0000002223401543 capacity : 910.8129384966802
TRONROUT0000002244668013 capacity : 282.3236662805467
TRONROUT0000002002218634 capacity : 954.6680013278263
TRONROUT0000000223309469 capacity : 31.6806921105282
TRONROUT0000000223309474 capacity : 145.5197675311985
TRONROUT0000000073481890 capacity : 340.50331301422295
TRONROUT0000000073480069 capacity : 746.3107031497208
TRONROUT0000000073481885 capacity : 768.3589102948122
TRONROUT0000000073486959 capacity : 200.58743730145358
TRONROUT0000000073487329 capacity : 88.60829399698743
TRONROUT0000000073487345 capacity : 185.35377240858836
TRONROUT0000000073487789 capacity : 24.775794639081354
TRONROUT0000000073487790 capacity : 129.2478239663295
TRONROUT0000000073494617 capacity : 74.52684161335142
TRONROUT0000000073494622 capacity : 47.708489810224975
TRONROUT0000000223309451 capacity : 113.68813527331443
TRONROUT0000000222906734 capacity : 26.40351007180317
TRONROUT0000002002218632 capacity : 477.6435359235716
TRONROUT0000002002218642 capacity : 433.8075579562855
TRONROUT0000002223817872 capacity : 576.5053676667876
TRONROUT0000002223818362 capacity : 70.59146699630679
TRONROUT0000002244667956 capacity : 124.95616888094136
TRONROUT0000002330018415 capacity : 303.2139421805469
TRONROUT0000002330018416 capacity : 83.20036701320761
TRONROUT0000002330018417 capacity : 931.8907400295585
TRONROUT0000002330018418 capacity : 1042.5834593676805
TRONROUT0000002330018419 capacity : 828.1254260119899
TRONROUT0000002330018420 capacity : 85.86763068817027
TRONROUT0000002330018621 capacity : 463.3746495842361
TRONROUT0000002330018622 capacity : 492.28719393119286
TRONROUT0000000073464999 capacity : 293.2270989107585
TRONROUT0000000073495382 capacity : 222.3823181184594
TRONROUT0000002223815650 capacity : 934.088351031926
TRONROUT0000002223821978 capacity : 387.54733458067426
TRONROUT0000000073535496 capacity : 596.3863663895236
TRONROUT0000002002218777 capacity : 10.612292660376468
TRONROUT0000002223371299 capacity : 17.066115110263503
TRONROUT0000000073540228 capacity : 18.777135752464943
TRONROUT0000000073551625 capacity : 12.240914997736917
TRONROUT0000002276312629 capacity : 206.78531237829134
TRONROUT0000000073535298 capacity : 340.1251036022397
TRONROUT0000000073551587 capacity : 180.60100943746332
TRONROUT0000000073551592 capacity : 101.53327972901477
TRONROUT0000000073551594 capacity : 394.8332305438129
TRONROUT0000000339767179 capacity : 23.60338958672098
TRONROUT0000002007694146 capacity : 18.741908597813577
TRONROUT0000000073517706 capacity : 1984.844729644278
TRONROUT0000000073480003 capacity : 581.9456610881223
TRONROUT0000000073486874 capacity : 473.05841404449836
TRONROUT0000002291896842 capacity : 42.69609715116889
TRONROUT0000002291896843 capacity : 7.155417528311703
TRONROUT0000000073487192 capacity : 310.27414159879396
